date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330
2012-08-31,83.9551206916,0,58.9832700511,23.6784710734,51.016385927,0,35.2302251911,0,0,256.554416705,1.07371184747,48.5354932757,24.7528473849,30.6165688662,1.57402251183,0.593163093499,24.6326470693,237.194406787,4.59683426694,2.54869650145,1.7924205147,4.88143656852,12.5190850151,7.21501655602,178.259228915,38.0964903572,7.96230922513,6.75850595928,15.07370093,669.25180914,26.0631726127,6.25377589229,17.2980552354,45.4303472808,126.709576587,0,4.06704306068,653.673564726,6.3358949839,3.01168576342,640.166038403,97.9941435102,23.7151960917,27.7064978988,7.91473947853,15.4736831857,25.6117448687,39.2860660859,1.78220278571,50.6611734739,793.772004189,54.1574239534,3.65833341895,705.864436217,805.216506556,4.5093621868,768.823710896,61.2733125598,18.2597790017,6.82025989552,10.2445540112,4.41685064721,734.241421627,752.924136358,68.4033658481,4.66567858899,624.789219937,3.56101991202,76.2622314867,76.3746068677,609.190521091,4.33352672347,82.603022006,4.36474369899,11.2830509683,59.8642851621,32.9104804268,3.03433991154,818.749277011,31.0202078917,19.5119158732,833.505422832,7.16339747676,1256.32520205,1297.10521694,594.505077549,1339.95359397,6.81445726041,848.427304423,106.286908228,1247.51279759,6.69444388402,390.251833118,7.85550857373,8.38703097741,90.5930169455,113.184657692,574.836739149,12.469211143,19.0081456323,22.4447137842,307.189100446,72.7680388492,15.473024149,389.071242352,3.8699711238,416.189439743,12.0538101767,46.6419564821,930.622597165,10.0717164599,24.4655017487,110.544291717,129.30201127,881.861768291,21.4849420773,7.32358848284,80.4777015441,35.4571697956,149.761702386,455.152633814,73.8566968626,8.93242355234,7.43470039458,420.571335078,52.5356304412,49.1224680403,435.323961035,43.9172771656,46.4927433667,167.848055465,345.604699454,833.611191325,493.077554264,169.375880357,8.63783623986,324.72301193,480.554630956,445.401892904,22.5130711891,381.252189575,37.5038690312,7.66689880224,7.87713325981,8.52363467415,7.87813447058,23.0512698268,12.5030430475,7.47475681371,9.64156630967,38.3983939697,58.3680568834,8.92639600926,13.04553078,16.8656573511,337.597827199,7.2931931751,33.6255317277,320.412852061,8.41490558889,152.239130312,518.471603392,307.417787901,10.5913435086,14.7385316823,13.5399877901,12.6734411645,8.68576357485,78.2428114336,35.9652518796,26.4752233298,203.013394126,189.374783999,56.1272910712,11.0615284424,45.1051887345,143.912600093,500.11859391,121.82641113,90.7831338093,33.0445915758,481.546576825,24.5146268019,109.729816766,0,315.719162866,0,84.0525254809,6.23269448318,74.9482157085,7.40260080211,8.93782111278,8.93336027018,60.4943500683,11.4868644219,55.2439780521,8.49536654758,78.2530503764,428.173393707,75.7527033981,45.1590127586,6.70031582821,7.74325129541,11.4471951278,412.910213298,35.2829255495,0,67.9823243303,20.4236419773,42.5552638731,6.69522683217,61.5937214683,36.5467688601,6.59781254949,15.5856576736,25.1752879055,303.460502733,317.969158557,9.03742663565,7.83074553561,276.095389561,6.45261372029,86.4323462363,9.31429681502,29.5844887372,289.743682901,15.7108663414,42.775153837,48.0354232158,29.1608354962,62.6158128346,20.9923988431,9.76936548685,8.29693808497,304.866691937,262.699088181,6.02176547009,5.81849925934,24.2921864252,23.8019907758,58.8175691091,0,5.48058069088,14.6092417419,299.222017111,229.128076899,8.51411825617,22.4972770586,63.7234773284,231.472403647,7.74866900955,4.65018886613,14.4319276973,61.4040142418,15.8668466343,19.0371077922,129.719915662,220.872995897,18.7949434637,24.7831828843,12.9195323264,16.4931957783,3.82165222868,216.788106538,71.9095051616,102.020518695,7.62818994779,23.4166576245,209.082812844,55.1452790091,0,102.735162553,5.28784952594,6.88533723802,48.7917342523,71.9066638396,163.137302297,33.6652636933,19.6239904382,70.3060843941,56.7297578488,97.4115770897,40.1503903116,52.6959494166,42.1464762242,11.3843708091,24.9507018469,29.0399254679,40.5034014763,41.7283988138,23.3259443998,8.92332961851,40.7077787921,6.73383197448,26.6484811123,34.1375033219,10.7163583521,4.89608388727,24.8339183572,23.9962830992,17.082825757,9.68541401203,5.42216303318,28.6676501642,21.9126973389,17.4071364901,5.74353355222,38.7019117698,8.90595945515,15.6661132199,11.8706886719,6.07792963974,26.2771469802,7.4839911624,91.9811028677,21.6673829853,7.10580920558,78.2786502247,2.2095367867,4.0902150468,18.9040414866,0.991698436589,55.2970518856,6.32939380316,29.5426011829,4.56562112464,14.7710514122,6.08440875945,5.65687838619,9.68432783056
2012-09-01,83.892146745,0,58.9584286341,23.6529759449,51.0097579435,0,35.2167097689,0,0,256.552718488,1.07286709891,48.5075544763,24.7303629948,30.5860663774,1.57335460953,0.5929326361,24.6121914896,237.187891995,4.59612744379,2.54746944349,1.79240229354,4.88309270787,12.5157887258,7.21240605459,178.218105237,38.0628601382,7.95389646207,6.75401149827,15.0646116498,668.448910598,26.050248596,6.24851260193,17.28899699,45.3781319515,126.662659172,0,4.06550061837,652.936789882,6.33576609369,3.01306415755,639.497875182,97.929006592,23.687268168,27.6832107847,7.90881439656,15.469734733,25.5937648288,39.2902992867,1.78251551221,50.6581253958,792.831489726,54.1416490689,3.65601196175,704.97746273,804.364493957,4.51172627585,767.846198811,61.246643219,18.2541854316,6.81801203891,10.2323211043,4.41464371078,733.290833743,751.941147669,68.3694560947,4.66419355419,624.18588804,3.55643981852,76.2267470151,76.3406312948,608.647336894,4.33168906125,82.5621104028,4.36180771089,11.273420274,59.8307273981,32.8946619194,3.03126085115,818.016595341,31.0024894684,19.4848962397,832.913901817,7.1588208098,1255.95288667,1296.84590344,594.021798046,1339.77778422,6.8092997767,847.992248428,106.249864658,1246.99155828,6.68627452723,390.014680233,7.85466256078,8.38011151322,90.552790605,113.14072354,574.413209518,12.4580242981,19.0121452618,22.4418319068,307.153929575,72.7515663007,15.4545138026,389.034781095,3.8678412257,416.085569004,12.0424087481,46.6048446283,930.258653118,10.067665744,24.4408951617,110.47915669,129.212425112,881.554101032,21.4824824628,7.31946538738,80.4368606949,35.4460447177,149.664416699,454.838210121,73.8374181469,8.92966376404,7.42551913412,420.422035155,52.5110807916,49.1097185019,435.061412895,43.9206972942,46.4898834277,167.740926347,345.37950851,833.333510659,492.874611073,169.271990931,8.6337374741,324.649771541,480.351793144,445.20720336,22.5003983973,381.056540592,37.489228308,7.65134587619,7.87434648057,8.52102473262,7.86829408635,23.0361527479,12.4985616181,7.46467667192,9.63956763099,38.3964572274,58.3580136992,8.92273493658,13.0415482724,16.8606450633,337.446271275,7.28011660984,33.6261447586,320.300834456,8.41301244145,152.152578576,517.971880756,307.353180661,10.5901802832,14.7365041052,13.5319266693,12.6700168191,8.67943979521,78.2438447807,35.957040732,26.4689276336,202.965928828,189.333143183,56.1145115611,11.0608128789,45.0920068617,143.843345683,499.594218437,121.791620106,90.7400332263,33.0491813939,481.044579972,24.5150252328,109.697782476,0,315.642165545,0,84.0279503245,6.22718944024,74.9296354686,7.40157052553,8.93602523054,8.92893843612,60.4826361407,11.4877426693,55.2323028941,8.48644504825,78.2423874233,427.748831622,75.7157153197,45.1285642316,6.69277797734,7.73961812771,11.4379009422,412.527410537,35.271292874,0,67.9523766809,20.4165238665,42.529503754,6.6954955554,61.5702810145,36.5344991311,6.59126663189,15.5737381813,25.1746816881,303.214231362,317.681070061,9.0342201614,7.83062391747,275.919355985,6.44854138896,86.3842770953,9.31240570314,29.5821740562,289.535316635,15.7056465644,42.7670652044,48.0198323789,29.1532167401,62.5816571662,20.9804224537,9.75243227519,8.29723559522,304.827405771,262.547541376,6.02123597152,5.80882543915,24.2876700784,23.7940537181,58.796061749,0,5.47996621124,14.5946764799,299.222320738,229.145152017,8.51361485323,22.47944526,63.7528379061,231.345235976,7.74858932366,4.64484247161,14.4280522323,61.4454958072,15.8854456339,19.0472379175,129.735112823,220.763314023,18.793809309,24.7695009143,12.9092423148,16.4953652208,3.82105091415,216.704243049,71.9297042875,102.030913817,7.626882967,23.4411427179,209.034252819,55.1201559307,0,102.766191483,5.28731485775,6.884034406,48.8182352625,71.9067156241,163.129912858,33.6693682781,19.6198822657,70.302051773,56.73030384,97.4499531833,40.1964431339,52.7362270215,42.1473462206,11.378264462,24.9743655749,29.0449585445,40.5156440487,41.7287251679,23.348149436,8.9272459111,40.6930262272,6.73339643395,26.6525248762,34.1292152593,10.7151535695,4.8952555335,24.858681817,24.0068238504,17.1150900017,9.71370950493,5.42124025557,28.7537598149,21.9382292071,17.4038164807,5.74270828551,38.7498455792,8.90503448256,15.6745586673,11.8680843778,6.08526154466,26.2875367326,7.48100830664,92.0553010713,21.713405815,7.10441656558,78.3868307498,2.20901739679,4.1044013768,18.9189902695,0.990941289429,55.3838555841,6.32857526391,29.6227712657,4.56297541153,14.7578976811,6.08282253354,5.6575628607,9.68283823585
2012-09-02,83.83042548,0,58.9240976024,23.6123566287,50.9963373824,0,35.1787674115,0,0,256.546103357,1.07212777383,48.4747985671,24.6988715241,30.55753784,1.57245836727,0.592634061348,24.5923775911,237.161392052,4.59657411031,2.54638018189,1.79242018478,4.88616666773,12.5131185101,7.20814563971,178.150100306,38.0308562224,7.94284157606,6.75064891505,15.0533662173,667.658554245,26.0384775838,6.24200515487,17.2754968116,45.3173728178,126.565045588,0,4.06228318642,652.214204647,6.33617770629,3.01555913422,638.838083857,97.8537687215,23.664979596,27.6584097449,7.90074910655,15.4687698217,25.5672373991,39.2838346367,1.7833472231,50.6533154214,791.881640295,54.1286497888,3.65347892038,704.109882825,803.489701333,4.51625226746,766.869213138,61.2221317119,18.2476829703,6.81526259042,10.2164452978,4.41001352296,732.357972675,750.968350021,68.3351895269,4.65943676072,623.593169617,3.55085932335,76.1889423445,76.3059258952,608.115034141,4.32818090986,82.5203617621,4.35685105154,11.2658132263,59.7847629789,32.874187909,3.02784452651,817.251362206,30.9808972342,19.4607564395,832.27878137,7.15546320933,1255.53195043,1296.54244776,593.550414084,1339.56583773,6.80577125902,847.508663155,106.206406039,1246.42369213,6.68003666095,389.776865134,7.85148917834,8.37512290395,90.5099560618,113.096608249,574.00733626,12.4410198294,19.0098405005,22.4389158823,307.075971354,72.7232927019,15.4370375251,388.981891715,3.86466627256,415.985852157,12.032276684,46.5648266001,929.894324459,10.0618741943,24.416562952,110.421281402,129.12882412,881.243769449,21.4786987428,7.31637931835,80.4024052648,35.430412257,149.568024787,454.535646929,73.8193991019,8.92838802736,7.41506364064,420.282026394,52.4840106414,49.0985136334,434.812759301,43.9194117289,46.4870958146,167.636084225,345.158875906,833.053289444,492.670002964,169.172211245,8.63088093891,324.574923581,480.147839628,445.018505409,22.4865190839,380.870552678,37.4720522693,7.6379430544,7.87045588128,8.51129463408,7.86149044138,23.0212544213,12.4840925469,7.45784181833,9.63819068874,38.3944587154,58.3480163006,8.91944522485,13.0378567884,16.8543069225,337.303728708,7.27032337439,33.621130006,320.199107596,8.41194834821,152.071307489,517.461916086,307.286752862,10.5890781675,14.734132763,13.5087667944,12.6658754825,8.6747982356,78.2407292805,35.9469515997,26.4637490085,202.915882401,189.286975034,56.0984905726,11.0598555895,45.080694077,143.778198805,499.070260673,121.754832723,90.6988098943,33.051922497,480.552846502,24.5059358071,109.662188126,0,315.574902648,0,84.002633887,6.22100324071,74.9105923376,7.40081161036,8.93343431089,8.92367995231,60.4692845925,11.4877537971,55.216133003,8.47521428016,78.2239034455,427.33394946,75.6806952492,45.1010974313,6.68771122175,7.73490170232,11.4232653418,412.158601376,35.2561631033,0,67.9244286084,20.4015242513,42.5080849232,6.69594449577,61.5492493233,36.5230147799,6.58723502137,15.5606281197,25.1699781994,302.978866405,317.406131064,9.03188763063,7.83085011764,275.751164004,6.44586529151,86.33823479,9.3097466071,29.5789299721,289.336322387,15.7012100162,42.7605725527,48.0065303589,29.1409349034,62.550402671,20.9650877868,9.73405497477,8.29219054643,304.799403489,262.402154352,6.02153438418,5.79487087063,24.2839526944,23.7865558714,58.7683701852,0,5.47999901502,14.5823514773,299.236082384,229.177878357,8.5143083052,22.4625535928,63.7891337061,231.223396853,7.74923584349,4.63783592922,14.4210422806,61.5030709621,15.9144623885,19.0517124824,129.761621878,220.661863594,18.7926469374,24.7569923839,12.9001898515,16.4947177038,3.82074381945,216.630875665,71.9549297323,102.048538716,7.62254310189,23.4747093235,208.998276076,55.0992278551,0,102.801105693,5.28544328738,6.88381422431,48.8604888228,71.9088630453,163.134677418,33.6709885826,19.6157239066,70.3042353466,56.740424006,97.5171256528,40.2733945952,52.7726856885,42.1498432649,11.3769202586,24.9719711406,29.0514832636,40.5342644036,41.7356325327,23.3603494521,8.92953149908,40.6811380473,6.73365800692,26.668656703,34.1226713402,10.7147097028,4.89440453357,24.9041880282,24.0338960609,17.1772230048,9.78614293344,5.41974902656,28.8976107431,21.9894981862,17.4005398761,5.74195841943,38.8359906948,8.90432852928,15.6967266006,11.8651852733,6.10272064491,26.301309649,7.47807158969,92.1845305642,21.7873059534,7.10282942514,78.5613997215,2.20693682855,4.12748049842,18.9473747736,0.990041139059,55.5323503067,6.32809383783,29.7488097661,4.56020551225,14.7462687348,6.08073807919,5.65713317463,9.68217179337
2012-09-03,83.7662534552,0,58.8791130857,23.5726886336,50.9777963502,0,35.1442296005,0,0,256.534285617,1.07240283152,48.4421042129,24.6685799923,30.5344168605,1.57275961757,0.593128612739,24.5794119149,237.118518775,4.59791306377,2.54636128192,1.79354445156,4.89075001132,12.5141458655,7.20582881256,178.066131405,38.0041618357,7.93439391791,6.74825214566,15.0449350111,666.883570502,26.0304421165,6.23722275199,17.2627709801,45.2655958875,126.449476054,0,4.06051748795,651.507929263,6.33646280393,3.01667593162,638.191912374,97.7787143684,23.6475639598,27.633945775,7.89405913143,15.4671312886,25.5440141728,39.2691389378,1.78348985375,50.6449628199,790.923858543,54.1172630717,3.65195687262,703.262357749,802.593534808,4.51834370155,765.893147256,61.200605593,18.2419747342,6.81238702519,10.2042658061,4.40725152726,731.443572093,750.006952038,68.3028365017,4.65610834352,623.01458779,3.54632965403,76.1514852152,76.2704802798,607.597475111,4.32550947326,82.4794698699,4.35383849874,11.2605146009,59.745492009,32.8539666764,3.02522263908,816.455020659,30.9614679102,19.4417821233,831.604569532,7.15212335374,1255.06380948,1296.19654862,593.094324653,1339.31878057,6.80273407383,846.980363496,106.166202061,1245.81052756,6.67516763381,389.54051835,7.84751988738,8.37171087257,90.4665354806,113.051894872,573.618027153,12.4273150753,19.0032827609,22.4353709408,306.964784988,72.6927273191,15.4236371592,388.909873566,3.86162888891,415.891135763,12.0227402294,46.5338456295,929.538892886,10.0549761846,24.3974990756,110.367292945,129.049619783,880.934932749,21.4735769797,7.31356842485,80.3708046873,35.4136574641,149.471904955,454.24339321,73.7990572187,8.92622809555,7.40715328228,420.153163705,52.4609006603,49.088434281,434.577356788,43.9130081368,46.4834359954,167.532462692,344.942756868,832.772859696,492.465397126,169.076753179,8.62814901022,324.500769149,479.946067361,444.841222974,22.4756121758,380.693920685,37.453256019,7.62777021725,7.86486777931,8.49871038436,7.85561888662,23.0061110805,12.4635257761,7.45223278456,9.63757524957,38.3905408316,58.3345623403,8.91744428468,13.0346720515,16.8462815043,337.170713281,7.26295274878,33.6084632558,320.107587764,8.41106779184,151.994475261,516.949120575,307.220725727,10.5875798386,14.7315971695,13.4800691352,12.65986275,8.67125307105,78.2332654163,35.9372980401,26.4593808343,202.865881263,189.238471617,56.0831681577,11.0578102893,45.0707386484,143.716863752,498.555772553,121.717173933,90.6594287935,33.0446952136,480.075131374,24.4863334303,109.624456838,0,315.517575391,0,83.9765835562,6.21645354942,74.8906317186,7.4002106711,8.930174078,8.918503602,60.4538678922,11.4822809482,55.1971119506,8.46562686346,78.2025755305,426.931303663,75.647618162,45.075097728,6.68433772447,7.72661017397,11.4069640816,411.804252045,35.2409372683,0,67.8983526644,20.3822393945,42.4897863562,6.69539441068,61.5302901569,36.5106218573,6.58482845444,15.5492209757,25.1605050811,302.75417022,317.143909331,9.02952556219,7.82921812142,275.59032507,6.4441015193,86.2944577971,9.30697390731,29.5739214035,289.146290055,15.6974716952,42.7539697978,47.9949642092,29.127848253,62.5218496941,20.9517055783,9.71934762466,8.28476194748,304.781539257,262.262935589,6.02224224585,5.78204305775,24.2809161576,23.7788969189,58.7407039974,0,5.48037852665,14.5728036066,299.261458222,229.223540463,8.51459395844,22.449404756,63.8266003855,231.107676948,7.74898121131,4.62970280898,14.4113058402,61.5631227295,15.9133743332,19.0508911708,129.777638506,220.56944561,18.7912707239,24.7389551069,12.888982373,16.4907809302,3.82074769306,216.569107159,71.9824286658,102.0671112,7.61766411661,23.4866068385,208.975552233,55.0816432726,0,102.836944977,5.28398754194,6.88424855648,48.8956998697,71.9077693506,163.151071388,33.6579714551,19.6112098356,70.3076487248,56.7553135293,97.5939136767,40.3480163183,52.7945067395,42.1543541017,11.3760656769,24.939278706,29.0602932779,40.5358901101,41.7398992916,23.3493505747,8.93109796027,40.6714943058,6.73401315749,26.6818195734,34.117468729,10.7146662256,4.89373976472,24.9408913007,24.0587283512,17.2298961494,9.85659961214,5.41828805327,28.9741021304,22.0258541145,17.3976125826,5.7412648978,38.8895171378,8.90305314229,15.7132139546,11.8625583415,6.11262641664,26.3171196512,7.47567749736,92.303312448,21.8194173307,7.101120561,78.6936161691,2.20482026177,4.14071113772,18.9645758017,0.989088644976,55.6387980243,6.32762693757,29.8079639255,4.55762466265,14.735902241,6.07865770348,5.65574226609,9.68070755071
2012-09-04,83.7004257347,0,58.8330504547,23.5448193504,50.9569428791,0,35.1409315129,0,0,256.527389397,1.075446013,48.4153937932,24.6473252338,30.5164244062,1.57546210566,0.595104443119,24.5815308432,237.06970876,4.59653520787,2.54521074563,1.79705980716,4.89914261453,12.5218270906,7.20866962155,177.979504911,37.9845024132,7.92780791767,6.74468544706,15.0381810764,666.130469121,26.0298555087,6.23311602712,17.2511771301,45.2325466476,126.338514153,0,4.06233667311,650.822682514,6.33769056003,3.01639806708,637.567671046,97.7111577298,23.6339947809,27.6113229286,7.88929088755,15.4644839344,25.5261544333,39.2502838025,1.78289297632,50.632952914,789.960482803,54.1062894284,3.65178615082,702.437907613,801.679427807,4.51672103517,764.920922118,61.1822347598,18.2384764396,6.80953653944,10.1949381109,4.40821552063,730.549647034,749.059977798,68.2733088131,4.65694267623,622.455872261,3.54289445613,76.1158148086,76.2347859326,607.099419745,4.32468390435,82.439274829,4.35437535641,11.2582842733,59.7148888972,32.8344695457,3.02320774798,815.629600519,30.944179504,19.4271600363,830.893642066,7.14823156843,1254.54962139,1295.80771077,592.657425393,1339.03480041,6.80014409861,846.408387631,106.129521858,1245.15184778,6.67129900925,389.305022386,7.84457154339,8.37023391074,90.4238225445,113.006531454,573.243857283,12.416680884,18.9945495196,22.4306152268,306.83223337,72.6624582556,15.4132756578,388.816683748,3.85885673843,415.795862893,12.0152854521,46.5096132816,929.194584886,10.0493249066,24.3826837083,110.315967574,128.9746637,880.628578772,21.4672282029,7.31085936866,80.3403374723,35.3953073018,149.377141071,453.961712636,73.7756355343,8.92307268958,7.40120081052,420.033261904,52.4402188203,49.079320153,434.355275421,43.9019315172,46.4782033081,167.429930123,344.731415928,832.492741215,492.261893929,168.985567875,8.625326349,324.427725589,479.749513797,444.675568881,22.4669183477,380.527309015,37.4329481003,7.62000219584,7.85884391644,8.48760927648,7.85013265988,22.9908783486,12.4425877851,7.44690831442,9.63731453223,38.3833930561,58.3168683382,8.91492529715,13.0321098115,16.838292009,337.048430867,7.25717367627,33.5899302648,320.026195474,8.40965556135,151.921343101,516.435735935,307.154779284,10.5853800131,14.7291859548,13.4555770607,12.6533413505,8.66751062018,78.2219774339,35.9286003454,26.4548914251,202.815579511,189.188413887,56.0687750538,11.0550662206,45.0611127192,143.65829708,498.051882258,121.678859751,90.6212596727,33.0277107314,479.611641496,24.4613966163,109.586362878,0,315.470144176,0,83.9509906211,6.21212603229,74.8701431329,7.39961632743,8.92651681708,8.9139505101,60.4368952278,11.4719308507,55.1766694491,8.45827325184,78.1793463382,426.541004963,75.6163448209,45.0508242958,6.68078107242,7.71634830762,11.3929726905,411.462961725,35.2261564241,0,67.874001894,20.3630140914,42.4723726803,6.69397761971,61.5127619881,36.4978865228,6.58212441211,15.5397664028,25.1477225398,302.537572172,316.891097111,9.0266769275,7.82616645788,275.435111505,6.44224041319,86.2523582648,9.3043425994,29.5669295056,288.963222191,15.6933801713,42.7461167522,47.9841309388,29.1147218533,62.4948532208,20.9395423246,9.70782940616,8.27670783894,304.772143295,262.129566413,6.02199156572,5.77233422859,24.2781666138,23.7708592003,58.714475271,0,5.48003814509,14.5653234103,299.296482562,229.273886739,8.51293410266,22.439042598,63.8617683732,230.998653401,7.74725140405,4.62222908132,14.3971270744,61.6082299588,15.8822795061,19.0451529966,129.780990422,220.486224826,18.7890367381,24.714617809,12.8744981216,16.4822147154,3.8202786,216.518706238,72.0026532742,102.082339983,7.61357060131,23.4502044456,208.964659779,55.0647173871,0,102.863142052,5.28241734447,6.88362140871,48.9086066288,71.9036292986,163.174141565,33.6311982964,19.6061993137,70.3088581119,56.7678900951,97.6578635075,40.3844618337,52.7903400876,42.1594781891,11.370641815,24.8777701482,29.0692809091,40.5177170115,41.7366838586,23.3075418426,8.92873012081,40.6619291177,6.73345698106,26.685601104,34.1118375307,10.7136971731,4.89302017516,24.9576855687,24.0694958765,17.2448720978,9.85850546545,5.41664302808,28.9259674322,22.0234195424,17.3942605152,5.74048114881,38.8763957489,8.90089955972,15.7151842944,11.8599157697,6.10588299057,26.3226620445,7.47312406854,92.3570296775,21.7820881356,7.09935387333,78.7159947455,2.20312568065,4.13613545152,18.9435003532,0.988144127789,55.6487192616,6.32651889987,29.7638989083,4.55553927843,14.7269281164,6.07695282848,5.65379483766,9.67840189251
2012-09-05,83.6426531518,0,58.8077846662,23.5506389013,50.9442457456,0,35.2184356527,0,0,256.541976892,1.08324548567,48.4248154496,24.6621148396,30.5283381334,1.57940203868,0.597792700484,24.621333634,237.042779705,4.59297238645,2.54306559179,1.80176635483,4.90944635695,12.5344405006,7.21510240298,177.913402624,37.9916490034,7.92267567952,6.74038952299,15.03176638,665.401709522,26.0363719812,6.22947888781,17.2408411661,45.2654050851,126.297274385,0,4.06616009951,650.159923292,6.33966377002,3.01565596222,636.968037406,97.6614493316,23.6363088559,27.6017694386,7.89124811636,15.461982681,25.5216806903,39.2320381334,1.78206570394,50.6193934357,788.994845925,54.0954531771,3.65267920396,701.638239676,800.751601061,4.51338167467,763.956325858,61.1670663529,18.2368778341,6.80683182306,10.1881789455,4.41159378632,729.677451371,748.129928219,68.247684084,4.66056534827,621.919402053,3.54064799675,76.0841964927,76.1996990661,606.622833567,4.32578785236,82.4009849305,4.35793239399,11.2585654642,59.7138466812,32.8159614646,3.02252019276,814.778500038,30.9284568688,19.4261471988,830.148853936,7.14450088651,1253.99016702,1295.37571757,592.240872466,1338.71255257,6.79808788556,845.794542559,106.123275312,1244.44847329,6.66862862299,389.070801898,7.84336549042,8.37032647579,90.3836710729,112.960932354,572.88425902,12.4089973711,18.9855272864,22.4253340341,306.730038556,72.6461545561,15.4179836299,388.715822428,3.85664823715,415.700619005,12.0107068498,46.4937041704,928.86202032,10.0461558843,24.3740921476,110.267434294,128.904730135,880.325696048,21.4605039319,7.30861219541,80.3106295827,35.3785240815,149.285868399,453.692369614,73.7500997117,8.91985211747,7.39881018948,419.920927163,52.4285473661,49.0708932235,434.146436013,43.8878857234,46.4709716675,167.32900286,344.525336385,832.21404365,492.061424364,168.89855304,8.62269807831,324.356047873,479.560573142,444.522262733,22.4598772066,380.370900862,37.4120146345,7.61402463335,7.85347795142,8.4790117699,7.84535385142,22.9762946331,12.4249495015,7.44209151361,9.63626056719,38.3726554605,58.2963715651,8.91181484507,13.0299312982,16.8323912741,336.937388665,7.2525446752,33.5694771186,319.954797814,8.40789696274,151.851690617,515.924541947,307.088750849,10.5829313859,14.726853342,13.4381542874,12.6486447537,8.66368574575,78.2074983457,35.9209721712,26.4500034523,202.76487496,189.137538967,56.0554823532,11.0522509634,45.0514848248,143.602032757,497.559528925,121.640440447,90.5842947028,33.0058373649,479.162746578,24.4367151601,109.549241179,0,315.432554991,0,83.9264201063,6.2076974333,74.8493058098,7.39874912169,8.92276957511,8.91033323823,60.418842193,11.459730672,55.1558159144,8.45258277997,78.1551711374,426.163390355,75.5868179105,45.0291187347,6.67694358777,7.70683979306,11.3824828951,411.134108857,35.211821922,0,67.8512762679,20.3463081409,42.4554592273,6.69232206464,61.4962715853,36.4859228964,6.57894338187,15.5323126175,25.1336423306,302.328245963,316.646595126,9.0237320336,7.8232866236,275.285156947,6.44017520877,86.2122541812,9.30179561981,29.558188074,288.786442045,15.6889028474,42.7369472157,47.9734761455,29.101997783,62.4693401642,20.9285015496,9.69944049756,8.26978586963,304.772570198,262.002269373,6.02081644657,5.7673122146,24.2752408479,23.7626864432,58.6903729614,0,5.47901813231,14.5593826814,299.340979399,229.324240854,8.51005484175,22.4307552425,63.8930944094,230.896916634,7.74485797959,4.6180546184,14.3812281475,61.630302684,15.8428313937,19.0355834246,129.785611012,220.412609344,18.7859934132,24.6908255844,12.8607641811,16.4707011522,3.81931259541,216.479208019,72.0119690707,102.096043993,7.61013140965,23.3927352861,208.962974554,55.0478079753,0,102.873222645,5.28042249536,6.88200616553,48.899520019,71.8995768053,163.196728454,33.600893581,19.6010029897,70.3073268427,56.7715666293,97.7023237259,40.3751404893,52.7586941935,42.1632155621,11.3622551851,24.8133091809,29.0747561351,40.4897106958,41.7265594429,23.2588791011,8.92262339285,40.6520144954,6.73217715484,26.6829797176,34.1055398598,10.7120378252,4.89237879301,24.9629158094,24.0665361865,17.2270047167,9.80855716727,5.41508872606,28.8139568518,21.9963895077,17.3907137976,5.73964227317,38.8195874731,8.8988232034,15.7051614255,11.8574562464,6.09015981461,26.3138248384,7.47047751015,92.3553451447,21.7123431027,7.09781205566,78.6622767868,2.20174593568,4.12220304293,18.9024520017,0.9873037488,55.5908129302,6.32497906902,29.6705156475,4.55387043439,14.7192778942,6.07552838511,5.65162954077,9.67602336641
